"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C8orf34|Q49A92",-0.149090719517817,113040.340087719,-3.8778640131718,0.000177785796670806,0.000521544531793398,-0.249268615139526
"S100A2|P29034",-1.35939622655429,440386.683333333,-3.82215897933893,0.000528562394807768,0.00139297326218641,-0.251427326491308
"LAMA1|P25391",-1.20909970181449,1641306.56973684,-3.86871029939955,0.000143059743765375,0.000427124848552757,-0.258402646337657
"ZNF888|P0CJ79",-0.220642979200882,133494.965833333,-3.95850037227746,0.000256497517893089,0.000726504885133172,-0.259696067370598
"HLA-DRB1|P20039",-2.42559937804749,883937.273846154,-3.86544331446901,0.000175138062804253,0.000514437130276558,-0.260272878656854
"SSBP1|Q04837",22.8231905303764,60097797.0175439,3.86785388018195,0.000143531558402568,0.00042842165761769,-0.261514271898815
"BICRAL|Q6AI39",-0.787174529846892,135301.503541667,-3.72482240473554,0.000527697352471389,0.00139163061604607,-0.269470679049743
"PPP4R3A|Q6IN85",-1.61129606066663,3161678.47368421,-3.86546517085544,0.000144855342621809,0.000432260136451041,-0.270189974722319
"NME7|Q9Y5B8",-2.92943245493114,3398768.07017544,-3.86498094838898,0.000145125097974228,0.000432952125054865,-0.271948080364693
"PTGES|O14684",-0.674819694573031,730727.509198113,-3.86333822989075,0.000148903864508993,0.000442954133886663,-0.276520203778772
"PRKCD|Q05655",5.63974662761679,11444021.1710526,3.86322549264747,0.000146107041972367,0.00043576787296662,-0.278320137918687
"UNC79|Q9P2D8",-0.894769152917119,560515.628201755,-3.86177514393682,0.000146923066672745,0.000438087423051588,-0.28358278679474
"ALG3|Q92685",-0.141363745518397,115818.589375,-3.90192343427508,0.000236108342891246,0.000675650375615965,-0.284961786230849
"GDI2|P50395",-56.3850864430845,147024999.561404,-3.86128010117513,0.000147202585195528,0.000438767311266155,-0.285378673153611
"NSMCE3|Q96MG7",-0.27870142588412,161541.237763158,-3.86092435325632,0.000147403764120908,0.000439062787893355,-0.286669109501377
"TSPAN15|O95858",-3.67068314645697,5072896.19736842,-3.859418781457,0.000148258068418396,0.000441377509076895,-0.29212925183676
"PLP1|P60201",-2689.80501785428,2232714094.29825,-3.85884110767334,0.000148587100943008,0.000442241931099246,-0.29422376192526
"SEPT11|Q9NVA2",92.1091273652635,274536198.245614,3.85850374418876,0.000148779577051632,0.000442699574183038,-0.295446835979099
"EVL|Q9UI08",-11.4556415319602,19801434.6052632,-3.85764746995674,0.000149269169049317,0.00044380991889728,-0.298550742890842
"TBCB|Q99426",-23.0067643652883,91459613.7280702,-3.85725714678497,0.000149492850444577,0.000444359434581164,-0.299965424335803
"HEPACAM|Q14CZ8",-43.6901810612829,82626298.3333333,-3.85706076990214,0.000149605507665372,0.000444545175234794,-0.300677122328691
"PLOD1|Q02809",-0.453403616688856,705784.389473684,-3.85701271220357,0.000149633089591493,0.000444545175234794,-0.300851285485718
"LYSMD1|Q96S90",-4.03711172852736,7992009.39035088,-3.85670521650436,0.000149809685792052,0.000444954222605744,-0.301965618050482
"HEXB|P07686",-7.74615708021032,24079500.877193,-3.85517205498154,0.000150693138946683,0.000447461969321038,-0.307520474666505
"NRG2|O14511",-0.111026583064194,55410.3309090909,-3.70808529131195,0.00043635474196299,0.00117239578814539,-0.311796363773166
"GRB14|Q14449",-0.0882613388458556,94096.7395614036,-3.85219755276269,0.000152421235099545,0.000452475810841977,-0.318291986779985
"NECTIN1|Q15223",-10.7679098115478,31853060.2192982,-3.85144632478186,0.000152860636791797,0.00045366244010231,-0.321011242538265
"CCDC3|Q9BQI4",-0.325260698662002,191558.614791667,-3.85066168228433,0.000214267016875286,0.000618566861390784,-0.323661026798194
"RRAD|P55042",-0.112701604898964,104319.035625,-3.94318014735607,0.000205824005910285,0.000595545928032415,-0.323958664590982
"RPS3|P23396",24.8438460400349,80312237.1491228,3.85050704899126,0.000153411718426504,0.000455179813234841,-0.324410529817825
"BTBD1|Q9H0C5",-1.27837366711319,966343.790350877,-3.85037066891197,0.000153491890192979,0.000455299549768279,-0.324904035887069
"FKBP14|Q9NWM8",-0.183306692206476,72145.3573873874,-3.6064996482785,0.000468972970495797,0.00125121463313566,-0.327874693164775
"NGLY1|Q96IV0",2.27089355213556,6516516.06140351,3.84953557295665,0.000153983672311905,0.000456639858113752,-0.327925586691888
"VWA7|Q9Y334",-4.81842804670785,4441447.8754386,-3.84924191460899,0.000154156960160993,0.000457035218937245,-0.328987967083519
"CENPVL3|A0A0U1RRI6",0.319978192852482,118273.559375,3.8042683892356,0.000639053673841681,0.00165329836207684,-0.332948638948147
"NEMP1|O14524",0.687683482867366,673195.525,3.85216476554763,0.000168170540954107,0.000495881932906193,-0.338400932405785
"MRPL15|Q9P015",-4.0798431372516,6018659.10526316,-3.84598550380115,0.000156090994900148,0.00046264917747102,-0.340764060265281
"AP1S2|P56377",-1.53843455518056,3178550.94298246,-3.84582547098984,0.000156186631116374,0.000462812678625483,-0.341342558388655
"CDKN1C|P49918",0.50473681968616,194875.494827586,3.71941107887189,0.000310862277087052,0.000862375094248045,-0.343772522122654
"FAM168A|Q92567",1.63071824713926,1507777.46359649,3.84421694136535,0.000157150982724457,0.000465308515653589,-0.347156014429884
"ZNHIT6|Q9NWK9",-0.436548598436783,86908.8954166667,-3.69369670995647,0.00058009838019556,0.00151655806528034,-0.350035463208562
"TXNIP|Q9H3M7",0.513305416882894,703591.472368421,3.84213071159119,0.000158410131148914,0.000468915311852922,-0.354692769453489
"ARID1A|O14497",-1.52698415138652,2456582.88640351,-3.84126141670749,0.000158937611690842,0.000470354966274528,-0.357832142057524
"TPM3|P06753",90.6456493167797,308201457.45614,3.84092268686653,0.000159143600133337,0.000470842708285824,-0.359055262684748
"NVL|O15381",-0.0975985499736336,95092.46171875,-3.82543516674726,0.000303938677712955,0.000845629873393587,-0.359523686104364
"RIN1|Q13671",-2.33832773533416,4205322.53508772,-3.83910914391525,0.000160250760611741,0.000473995718467474,-0.365602180830924
"DNTTIP2|Q5QJE6",1.7650990245699,1043653.81971698,3.83821892582004,0.000163872105960831,0.000483955974086286,-0.36702076120884
"TK2|O00142",-2.58144677448023,7991639.33333333,-3.83808988900809,0.000160876210073273,0.000475722643441397,-0.36928051597267
"EID2|Q8N6I1",-0.291461302470097,93030.8404166666,-3.70367269516851,0.000562781586523334,0.00147499597568057,-0.371260389541717
"CAV1|Q03135",21.9135074736235,20914166.6578947,3.836876165813,0.000161624007986066,0.000477810375212167,-0.373659539477799
"TUSC2|O75896",-1.71852025702343,4111530.36403509,-3.83642270582028,0.000161904237182869,0.000478515107827891,-0.375295277711123
"CLVS1|Q8IUQ0",2.83637300026547,6216356.3377193,3.8352521231096,0.000162629762744922,0.000480535229195912,-0.379517064112432
"C1D|Q13901",-0.55467248642292,495830.465151515,-3.77179046047451,0.000354415925246056,0.000972114681023901,-0.395463047282037
"RPL13A|P40429",-8.91802975883393,18217094.1140351,-3.83020163610956,0.000165795498658543,0.000489509818528386,-0.397719024289134
"S100PBP|Q96BU1",3.49199094080953,1557584.6515625,3.65000758215577,0.000537044223692176,0.00141272330939209,-0.400036924585931
"PPHLN1|Q8NEY8",-0.979936823518233,758564.574528302,-3.82420978049612,0.000172828250458293,0.000508566918165358,-0.405050778486061
"HMGN4|O00479",4.55259097238782,6710050.28070175,3.82765948026881,0.000167410962471433,0.000494110376703174,-0.40687298899723
"ITM2C|Q9NQX7",2.86440037056472,5794901.40789474,3.827613819182,0.000167440114536493,0.000494110376703174,-0.407037359702979
"PLSCR1|O15162",-0.932004893127177,1331842.58815789,-3.82675854268523,0.00016798705012147,0.000495580155248799,-0.410115864449294
"MFSD10|Q14728",-2.23460060596489,2297842.10964912,-3.82669951622515,0.000168024858933064,0.000495580155248799,-0.410328303557967
"ACTR8|Q9H981",-0.643648268799298,191449.696458333,-3.8202232620405,0.000393949288332475,0.00106850334726799,-0.4124340731531
"PGGT1B|P53609",2.17724605818967,4162858.37719298,3.82448880652367,0.000169446723438695,0.000499516185233687,-0.418282683296209
"PLOD2|O00469",0.560112490872445,364487.954536083,3.8137994147969,0.000184211075645123,0.00053901065762589,-0.419061202637125
"SSTR3|P32745",-0.204205775149969,92416.135375,-3.82175375444236,0.000189958118578861,0.000553983954590482,-0.419308819149895
"CSTF3|Q12996",2.07686625420646,3430377.11403509,3.82366296587121,0.000169980797266275,0.000500961447613364,-0.421253114169592
"WBP1|Q96G27",0.35038046997717,124675.641470588,3.76763968853163,0.000657900639717276,0.00169553613143274,-0.432312019859158
"UBQLN4|Q9NRR5",-3.13689438716576,5648829.73245614,-3.82052048775823,0.000172027655140603,0.000506602172684212,-0.432551007319282
"PDE1A|P54750",7.55141215392346,28238861.1403509,3.81967287115222,0.000172583734602652,0.000508108909675933,-0.435596976168068
"SF3B3|Q15393",-7.75074105417279,34667324.7807018,-3.81946066555217,0.00017272321835546,0.000508388674876366,-0.436359458717201
"KRT1|P04264",-10.7947950398554,7372272.75877193,-3.81845996903442,0.000173382420493186,0.000510066369523948,-0.439954590923057
"HGS|O14964",-18.5391691922416,66821594.5175439,-3.81809782235652,0.000173621568598662,0.000510507235002752,-0.441255445915151
"MTO1|Q9Y2Z2",1.06220839139848,769979.76754386,3.81769208752523,0.000173889871596536,0.000511164699667453,-0.442712743685131
"MCRIP2|Q9BUT9",-0.365717675110235,141402.248538462,-3.70437790376792,0.000313510403732617,0.000868878203267687,-0.445058489217973
"IGSF9B|Q9UPX0",-6.83204491385426,16198977.4692982,-3.816768131001,0.000174502327942099,0.000512833235676666,-0.446030855999211
"KDM3B|Q7LBC6",-1.6082941213281,1732801.82280702,-3.8166943228186,0.000174551340613411,0.00051284547274264,-0.446295885474046
"SMAP2|Q8WU79",-9.98433645912984,18893396.9649123,-3.81484931140665,0.000175780772027189,0.000516192380105522,-0.452919465244665
"PFN1|P07737",-44.2107852313991,108510087.236842,-3.81431713848787,0.000176136908115522,0.00051710540290141,-0.454829439766029
"DNAJC14|Q6Y2X3",0.932995809548774,254588.186060606,3.58450960988947,0.00064961905291462,0.00167570355742808,-0.455700227488315
"DKK2|Q9UBU2",-3.84597662003761,523756.846875,-3.5455161223978,0.000664060968160721,0.00170871673513003,-0.459551897608798
"TMC7|Q7Z402",-1.01075340706761,589813.128125,-3.804981492022,0.000190981977989384,0.000556685933802856,-0.461923769405804
"OSTC|Q9NRP0",-0.512315617909492,649008.11622807,-3.81110813173522,0.00017829893021093,0.000522781606913328,-0.466341636256297
"LSM1|O15116",-1.29930582582723,2749762.84210526,-3.81003466999184,0.000179027749183588,0.000524783981521234,-0.470190740462687
"EFNB3|Q15768",2.34182759095836,3533699.08026316,3.80958522695592,0.000179333731896662,0.000525546187657183,-0.471802022066122
"NFX1|Q12986",-2.79278966221394,2158783.51096491,-3.80809336551251,0.000180352949625228,0.00052826228969377,-0.477149241246011
"EFCAB6|Q5THR3",0.87272805079849,213569.252916667,3.62608865497746,0.000711681555011988,0.00181613001150682,-0.477326091959897
"APC|P25054",-10.3439495903774,14093522.1403509,-3.80593373504413,0.000181838094016276,0.000532339632635975,-0.484886655464981
"TRAF4|Q9BUZ4",-0.114271169540959,60857.0648469388,-3.79825641694561,0.000194726274004176,0.000566444910515835,-0.490358791167278
"JRKL|Q9Y4A0",-3.63176978313256,127153.85625,-7.29916426530518,3.57908375935317e-08,2.17464520659955e-07,-0.494176214339888
"SYNJ1|O43426",-81.7901445883342,282388293.859649,-3.80230241851686,0.0001843614175363,0.000539312563194575,-0.497888049082397
"CEP350|Q5VT06",-2.1661254192619,968066.756842105,-3.79181982322359,0.000242239718462904,0.000691465596760685,-0.499239204315264
"C12orf66|Q96MD2",0.49319279088027,325802.127222222,3.78917147148926,0.000222336279533772,0.000640084430128066,-0.499501279884702
"SHROOM1|Q2M3G4",0.465295529245385,336204.046792453,3.80500653791777,0.000185860657582,0.000543281344440227,-0.500613996917658
"ZC3H12B|Q5HYM0",-0.468086421555691,491075.517285715,-3.78938269274639,0.000197628057763677,0.000574155701353568,-0.503056644375366
"ORMDL2|Q53FV1",0.307991153586595,123699.5325,3.73097425357805,0.000780336613057305,0.00197240255753985,-0.504884689098616
"CAB39|Q9Y376",-19.3330026054488,69226957.631579,-3.80034261740476,0.000185736971901537,0.000543058622780383,-0.504900292291588
"MEN1|O00255",-0.62904492252465,563168.757456141,-3.7995402818959,0.000186302915906875,0.00054437729882242,-0.50777016180872
"SLC44A2|Q8IWA5",-13.7530174925464,20968222.7192982,-3.79950080428072,0.000186330804336769,0.00054437729882242,-0.507911355314877
"GAR1|Q9NY12",-2.27551933959333,3833857.46929825,-3.79898063048003,0.000186698643248376,0.000545312639985996,-0.509771660285626
"SHF|Q7M4L6",-0.88343574728109,1025695.31964912,-3.79742466613213,0.000187803043290051,0.000548398314612291,-0.515334939963554
"SPR|P35270",5.22413171722862,13982540.4868421,3.79696392208044,0.000188131256817327,0.000549216472225208,-0.516981924512984
"LY6E|Q16553",3.61806403956727,4385146.14912281,3.79625195837983,0.000188639495475074,0.000550419145383381,-0.519526577830844
"SEC61A2|Q9H9S3",-1.68679665608292,2548612.94122807,-3.79520181171811,0.000189391519352094,0.000552472455048775,-0.523279175690659
"UMPS|P11172",-7.41033766152671,12312904.495614,-3.79288258111853,0.000191062412272518,0.00055677846185939,-0.53156348532762
"RREB1|Q92766",-5.02875682827504,184149.8440625,-7.21706712716624,4.47022188954635e-08,2.66095717370966e-07,-0.535397676994396
"CRK|P46108",-12.6847609072212,31579931.8859649,-3.79167093162437,0.00019194088343436,0.000558911128615203,-0.53588973405502
"TUBB8|Q3ZCM7",-37.4230341981957,44668718.245614,-3.78989636700016,0.000193234378515545,0.000562534398758976,-0.542223700357626
"SEMA4D|Q92854",-12.9987515505974,25210459.7368421,-3.78877118897251,0.000194058797299306,0.000564790620289531,-0.546238454094036
"PLA2G12A|Q9BZM1",-0.959320041439059,764750.142924528,-3.79216511356808,0.000195088886794104,0.000567355396869425,-0.54633812994829
"FOXRED1|Q96CU9",-2.7592012984858,3896554.31622807,-3.78848610872256,0.000194268203474065,0.000565256210362834,-0.547255483807881
"SMYD2|Q9NRG4",-1.37331697063918,1090964.72122642,-3.78897102287487,0.000197450696078147,0.000573786203215656,-0.557690324107066
"SEMA3B|Q13214",0.339640316967706,360389.46881579,3.78534799022596,0.000196587484511255,0.000571422950021913,-0.55844633317923
"MAPKAPK3|Q16644",0.467894889756977,370376.100123457,3.7800628271837,0.000220710459072724,0.000636044379913457,-0.559364090338867
"NBEAL2|Q6ZNJ1",-2.15173425275976,553336.190615385,-3.78605754598311,0.000233856105638299,0.00067004374040941,-0.563090457309798
"IGKV2-28|A0A075B6P5",-5.59142559820609,3599944.61447368,-3.7837356675185,0.000197789260230691,0.000574478077403594,-0.564192863880493
"EIF4G2|P78344",-10.3168656471565,39442136.0087719,-3.78307063317838,0.000198286977641344,0.000575565349273687,-0.566562505846147
"PPP3CA|Q08209",88.7628065576609,325262755.701754,3.78303376837609,0.000198314602198367,0.000575565349273687,-0.566693851312444
"HSPA9|P38646",82.3474887552115,392777051.754386,3.78287887730836,0.000198430709252602,0.000575756193936437,-0.567245699799754
"ZMAT5|Q9UDW3",0.0931447683814265,79920.4315625,3.97009320555517,0.000405274403345351,0.00109687876976428,-0.568065613152386
"BCAR1|P56945",-6.68787557209334,11826822.4605263,-3.78184926361522,0.00019920414803409,0.000577560708105938,-0.570913518832012
"PIGN|O95427",-0.355140227579651,227271.947783505,-3.77368938049875,0.000214087946989994,0.000618205978240046,-0.573749100386628
"HSPB7|Q9UBY9",-0.346323428855868,128751.495588235,-3.68070653824694,0.000837062958125737,0.00209816197417093,-0.576114814465113
"EXTL2|Q9UBQ6",1.14438998353005,1044017.62236842,3.77614306837298,0.000203542548547602,0.000589989617906673,-0.591224897159078
"KCTD18|Q6PI47",-0.715711161304388,230641.0434375,-3.77717640787765,0.000242983503506728,0.000692896848528539,-0.592449340744635
"STMN2|Q93045",3.38845127896066,5852111.03070175,3.7752028950792,0.000204265876567934,0.000591936213521117,-0.594568879961266
"GTF2I|P78347",8.22004837036029,24040916.5789474,3.77500026817913,0.000204422086847436,0.000592238804940569,-0.595289481693738
"HIP1R|O75146",-20.4782680065389,58336772.6754386,-3.77412685824894,0.000205096714708756,0.000593948964014404,-0.598395197962616
"NPEPPS|P55786",-62.5889306264801,293937473.684211,-3.77410159144813,0.000205116262255608,0.000593948964014404,-0.598485033535752
"THEM4|Q5T1C6",-1.4680882348391,2164519.34078947,-3.77366175902314,0.00020545681899557,0.000594784487396037,-0.600048763450705
"RALGAPB|Q86X10",-4.29068594416728,18741331.4912281,-3.77328944569465,0.000205745514297424,0.000595469490253365,-0.601372318161427
"SCN7A|Q01118",0.493459233019954,241599.393764045,3.75729775605066,0.00023316137465386,0.000668388147196513,-0.601883512787
"CCDC91|Q7Z6B0",6.18120599657259,16353440.0263158,3.77204410081112,0.000206713956211012,0.000597818434312827,-0.605798618710818
"STAM|Q92783",-10.5072410629778,39774334.6052632,-3.77193605171483,0.000206798183428092,0.000597910803413459,-0.606182594402171
"DOLK|Q9UPQ8",-0.828325667842598,729223.372986111,-3.76295390921433,0.000244633635262805,0.000697428476497178,-0.607085823843206
"TARBP1|Q13395",-0.584221530813301,296901.162121212,-3.66568817639622,0.00050060142999708,0.00132785371190364,-0.609949459393913
"HHAT|Q5VTY9",0.141236112537711,33161.6531818182,3.5681086815449,0.000684466555228886,0.00175529828639657,-0.610858529470432
"APBB3|O95704",-0.101213771616395,94158.0541666666,-3.84001227491304,0.000370628151965081,0.00101148756986174,-0.612253389814539
"SLC5A5|Q92911",-0.714168155613565,260165.607769231,-3.75566726557581,0.00026093936700797,0.000737661721071975,-0.625220661153928
"KCNA2|P16389",-9.96525348602018,29195869.6052632,-3.76538013744955,0.000211969845900911,0.000612708591475461,-0.629462301127718
"AGO2|Q9UKV8",-4.74682709721107,5865355.46929825,-3.76473979617531,0.000212481484154763,0.000614032289944332,-0.631734205106338
"COX15|Q7KZN9",-3.55503842883067,6037655.29385965,-3.76349040308845,0.000213483122899103,0.00061662768719054,-0.636166018317495
